Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$,Time_Transaction
35772,1483110036,11/8/2013,Shirt,Male,Web,clothing,Member,one-day deliver,16,200,13,23:28:00
35816,1225531606,11/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"1,26,834",,12:47:28
35878,1923045782,11/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"3,397",200,7:44:43
35958,1349191000,11/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"1,890",135,13:23:05
35964,1896019124,11/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"2,595",124,3:16:00
36166,2252116477,11/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"4,100",205,1:43:42
36426,1959236232,11/10/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,0,0,0:53:22
36432,2251284830,11/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"15,421",907,6:33:24
36634,1695628608,11/10/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,"2,291",115,21:07:27
36714,2264994903,11/10/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,13,995,77,3:08:33
36733,1473004662,11/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"2,000",91,16:55:40
36940,2304442135,11/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0,1:06:26
37001,1202612312,11/10/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,13,"3,388",261,23:41:25
37010,2239788698,11/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,795,47,22:56:19
37155,1202935844,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,350",79,20:13:11
37280,2267944327,11/11/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,0,0,2:58:23
37328,2025862081,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"2,673",122,2:56:53
37377,2183431574,11/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,"13,385",787,18:03:58
37390,1808520581,11/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,"11,800",694,23:07:50
37489,1791649075,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"1,684",80,18:54:54
37504,1648757327,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"1,300",81,10:21:20
37506,1624162210,11/11/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,21,"3,500",167,21:57:05
37523,1667055630,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day delivery,18,0,0,6:00:20
37527,2195519497,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day delivery,16,"6,176",386,2:57:18
37557,2023979848,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day delivery,19,"5,694",300,23:33:15
37593,1812665099,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,199",71,7:59:37
37637,1918679490,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,66,4,23:50:21
37644,2000790253,11/11/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,19,"9,003",474,10:57:09
37751,2047941955,11/11/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"13,093",770,22:08:00
37757,1630101956,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,199,9,11:46:08
37775,1170692697,11/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,0,0,21:31:51
37798,1231457573,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"2,533",195,3:16:41
37838,1461209170,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"4,000",333,13:45:50
37850,1753536399,11/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,"2,363",107,9:20:14
37975,1892679165,11/11/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,149,9,12:17:53
38041,2007092432,11/12/2013,Jean,Female,Web,clothing,Member,one-day deliver,13,0,0,22:32:21
38130,1711141458,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,16,749,47,3:19:57
38180,1605958486,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,"3,345",239,23:17:00
38235,2090177508,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,12,"11,400",950,14:12:53
38262,2021872753,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,"1,898",105,11:49:57
38328,2190589127,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,"1,500",88,13:39:26
38347,2241485234,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,12,"47,660","3,972",21:01:31
38362,1845740947,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,16,0,0,13:44:07
38381,1169790150,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"5,685",316,16:27:37
38415,1408383724,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,481",82,2:02:45
38486,1248046065,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,0,0,7:30:35
38524,1765342429,11/12/2013,Jean,Female,Web,Clothing,Member,one-day deliver,12,748,62,9:06:24
38573,1731213929,11/12/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,18,"15,126",840,0:41:32
38597,1590751618,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"5,344",334,14:37:17
38613,2008474429,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"7,640",364,7:27:03
38621,1568711213,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,099",65,3:01:06
38813,1536876256,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"2,719",170,15:22:17
38863,1809282063,11/12/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"1,000",59,1:36:06
38885,1649009783,11/13/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"3,294",194,13:42:45
38941,2150471573,11/13/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,800,47,6:39:30
38988,1172306077,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"6,000",375,9:50:52
39014,1157520421,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"2,150",126,18:18:03
39015,1646855429,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0,11:14:56
39058,1166654850,11/13/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,"1,700",100,23:45:29
39063,2041178008,11/13/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"3,093",182,19:40:30
39090,1906112277,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"10,825",541,17:41:02
39178,1353592226,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"4,558",253,22:10:30
39207,1705222337,11/13/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,"42,500","2,361",17:40:41
39232,1173588485,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,900,41,13:27:53
39288,1277574966,11/13/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,23,"1,400",61,17:14:23
39299,1233212240,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,"11,520",768,21:40:35
39548,2284239291,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"4,900",272,6:20:05
39589,2147107110,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"13,744",808,14:45:59
39613,1156290202,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,600,33,9:24:42
39646,1761830791,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,249",73,16:26:54
39709,1352871315,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,893,53,10:48:14
39823,2264936168,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"27,295","1,516",13:00:57
39835,1222235408,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"4,849",285,14:10:40
39916,1365305100,11/14/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,"5,220",307,21:13:31
39943,1315888359,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0,10:00:24
39944,1835740025,11/14/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,13,"18,188","1,399",19:45:52
40010,1926643108,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"6,225",366,8:33:14
40014,1988441704,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"2,390",126,10:06:03
40039,1938917990,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,199",55,18:55:38
40067,1197079785,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,0,0,7:33:44
40076,2108103099,11/14/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"1,199",71,1:15:43
40096,1948484504,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"1,000",63,15:50:37
40157,2025010209,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0,8:03:16
40169,1434801302,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"13,999",700,15:48:13
40172,1679247080,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,739,43,18:54:18
40186,2246074229,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"3,994",285,16:46:22
40277,1954826280,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,199,12,12:17:57
40510,2304327157,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"2,866",169,17:54:43
40552,1511836476,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"4,697",336,22:14:30
40651,1471691856,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,403",83,17:00:00
40692,1440566215,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"2,750",229,1:10:47
40797,1200566033,11/15/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,0,0,11:14:45
40860,1507733583,11/15/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,14,1500,107,4:19:13
40916,1769496976,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"2,500",119,11:35:48
40975,2090241685,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"3,600",157,3:25:12
40986,1676380307,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"6,097",469,7:48:23
41146,1611230383,11/15/2013,Jean,Female,Web,Clothing,Member,one-day deliver,19,0,0,13:26:09
41159,1831243942,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"1,000",77,22:48:36
41168,1664352834,11/15/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"4,177",261,7:57:11
41220,1446089456,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,500,28,17:17:51
41299,1899113479,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"40,918","2,923",3:10:36
41332,2225753627,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,22,"2,000",91,12:45:31
41358,2132330005,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,"3,090",182,7:34:42
41411,2229817900,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,"1,198",67,22:23:00
41462,1239218711,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,20,"2,240",112,22:02:57
41491,2040406115,11/16/2013,Shirt,Male,Web,clothing,Member,Normal Delivery,17,"2,000",118,7:54:34
41517,1405691672,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,0,0,21:39:40
41519,1301348811,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"52,500","2,386",16:50:09
41704,2188923669,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,699,54,15:01:22
41725,1259185863,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"19,990","1,111",10:51:34
41759,1311677222,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"8,234",457,12:06:58
41857,2136607160,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,0,0,19:49:56
41871,1829061634,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,21,"7,500",357,6:47:57
41895,1215483790,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,15,"7,637",509,13:31:15
41924,2144348833,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,0,0,9:50:22
41937,1713498930,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,12,"4,800",400,6:03:49
41950,1154162421,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,19,495,26,21:22:52
41997,1711613279,11/17/2013,Shirt,Male,Web,clothing,Guest,one-day deliver,13,"3,871",298,18:22:54
42037,1329515763,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,"1,900",106,20:56:39
42062,2155419312,11/17/2013,Jean,Female,Web,clothing,Member,one-day deliver,12,"18,797","1,566",16:14:46
42126,2089116361,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"2,830",166,8:21:11
42188,1335613826,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0,20:23:57
42210,2207202600,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"2,000",95,9:04:19
42229,1347444009,11/17/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,18,400,22,0:28:43
42304,1998578331,11/17/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,12,"43,999","3,667",14:45:40
42321,1611310877,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,795,44,23:09:39
42335,1838067606,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"10,705",892,10:43:03
42402,1962365856,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"1,000",50,10:40:34
42448,1367077624,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"3,519",271,13:35:32
42474,1832577599,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,515,29,16:20:51
42558,1489621253,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,"5,995",333,0:48:49
42643,2203163000,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"2,145",153,19:24:10
42703,1780460858,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"5,798",483,15:41:54
42823,2187151017,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"5,250",309,12:56:10
42857,1483741970,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,100,6,6:10:51
42882,2221870053,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"4,326",206,0:33:53
42920,1691212693,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"16,335","1,167",12:05:51
42941,2065340505,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"4,100",195,3:07:28
42982,1473229765,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0,15:11:02
43010,2165512554,11/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,"3,080",140,18:55:02
43017,1429850305,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"2,997",250,19:43:17
43097,1353008063,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,700,41,4:48:59
43131,1787184252,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,0,0,19:03:57
43149,2146437828,11/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"2,998",187,8:21:33
43267,1258119115,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"7,680",349,22:28:26
43365,1963643957,11/19/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,515,30,1:56:09
43396,1245298040,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"21,160","1,114",18:52:56
43398,1901010704,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"5,599",329,1:01:31
43408,1526049051,11/19/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"1,508",89,10:36:06
43430,1443441826,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"2,350",147,21:41:17
43449,1374011243,11/19/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,816,37,3:04:13
43505,1316064180,11/19/2013,Jean,Female,Web,Clothing,Member,one-day deliver,12,"8,199",683,21:12:41
43515,1817860075,11/19/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,22,"10,865",494,10:07:53
43525,2183106092,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"4,734",237,3:32:40
43648,2211381710,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"10,000",625,9:34:51
43702,1593629783,11/19/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,21,"1,700",81,10:25:05
43707,1704622135,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"4,250",304,8:59:26
43710,2228662543,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"11,059",614,18:07:30
43743,1440233532,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,400",82,8:34:27
43765,1235461899,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"7,247",403,6:28:04
43884,2085504377,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"2,537",211,4:37:38
43898,2176139192,11/19/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,500,25,13:58:26
43965,1344486902,11/19/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,694,50,14:14:03
44046,1194459375,11/19/2013,Jean,Female,Web,clothing,Member,one-day deliver,16,500,31,11:10:50
44051,1236205752,11/19/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,"30,002","2,143",6:38:31
44086,1509379000,11/19/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,"1,645",97,10:00:17
44177,2240221519,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,20,"2,398",120,13:29:05
44181,1210310562,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,"8,175",584,3:53:16
44198,1519788474,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,20,"6,798",340,20:46:28
44332,1497444959,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,22,"10,560",480,16:23:38
44438,1818845207,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,"2,375",140,19:02:05
44451,1398013485,11/20/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,515,30,3:25:06
44463,2068220984,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"2,494",131,17:07:38
44585,1632714924,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0,13:34:20
44586,1921750306,11/20/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"3,400",213,17:54:15
44767,2153028647,11/20/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,"7,800",459,2:10:22
44790,2088233237,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,499,29,15:37:03
44798,1642201176,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,0,0,12:42:45
44848,1541518647,11/20/2013,Jean,Female,Web,clothing,Member,one-day deliver,17,"1,000",59,13:52:05
44849,1990345323,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"7,920",466,8:43:10
44894,1414748839,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"3,999",235,7:22:28
44898,1878139187,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"2,148",107,10:28:31
44919,2160897791,11/21/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,999,50,23:23:18
44948,2025271985,11/21/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,199,11,22:02:43
45019,1765672053,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"3,599",300,8:23:09
45177,2177533470,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,748",103,22:33:47
45183,1844069246,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0,16:40:32
45197,1527229578,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"1,249",62,16:26:31
45210,1380279193,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"3,999",210,10:18:58
45232,2120761972,11/21/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"3,500",206,19:02:15
45293,2208986728,11/21/2013,Shirt,Male,Web,clothing,Guest,one-day deliver,13,"1,148",88,10:13:37
45296,1647441430,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"1,000",43,23:42:32
45298,1255516284,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"40,635","2,258",22:29:00
45310,1981976296,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,500,28,17:46:06
45332,1222957865,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,0,0,8:59:03
45364,1967201708,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,887",86,4:57:11
45403,1852312033,11/21/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,14,"21,985","1,570",5:44:32
45430,1269390691,11/21/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,21,"2,300",110,14:31:38
45476,1430067825,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"19,900","1,106",5:46:12
45485,1155919076,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"2,913",162,13:32:46
45544,1562830276,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"9,513",529,3:58:07
45592,1879234078,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,509,39,3:37:59
45603,1395099204,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"7,189",553,10:52:14
45626,1356295545,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"1,499",94,5:59:17
45693,2031427072,11/22/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,15,"2,159",144,1:55:02
45739,2052000467,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,1,0,20:45:21
45871,1548583392,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"5,641",297,10:58:15
45872,1294098123,11/22/2013,Shirt,Male,Web,clothing,Member,one-day deliver,15,"5,267",351,5:02:42
